model_name,branch,generation,seed_count,run_count,evaluation_mode,accuracy_mean_mean,accuracy_mean_std,accuracy_mean_ci_low,accuracy_mean_ci_high,pedagogical_score_mean_mean,pedagogical_score_mean_std,pedagogical_score_mean_ci_low,pedagogical_score_mean_ci_high,silent_error_rate_mean,silent_error_rate_std,silent_error_rate_ci_low,silent_error_rate_ci_high,parse_failure_pred_rate_mean,parse_failure_pred_rate_std,parse_failure_pred_rate_ci_low,parse_failure_pred_rate_ci_high
qwen2.5:0.5b,anchor_20_append,0,1,1,inference_recycling_only,0.44,0.0,0.44,0.44,5.2,0.0,5.2,5.2,0.14,0.0,0.14,0.14,0.04,0.0,0.04,0.04
qwen2.5:0.5b,anchor_20_append,1,1,1,inference_recycling_only,0.4,0.0,0.4,0.4,5.38,0.0,5.38,5.38,0.24,0.0,0.24,0.24,0.04,0.0,0.04,0.04
qwen2.5:0.5b,pure_recycling,0,1,1,inference_recycling_only,0.34,0.0,0.34,0.34,5.02,0.0,5.02,5.02,0.28,0.0,0.28,0.28,0.02,0.0,0.02,0.02
qwen2.5:0.5b,pure_recycling,1,1,1,inference_recycling_only,0.44,0.0,0.44,0.44,5.16,0.0,5.16,5.16,0.24,0.0,0.24,0.24,0.04,0.0,0.04,0.04
