run_dir,model_name,branch,generation,metric,summary_value,recomputed_value,abs_diff,status,tolerance
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,4.82,4.82,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.2,0.2,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.52,0.52,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,5.14,5.14,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,pedagogical_score_mean,4.9,4.9,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,pedagogical_score_mean,4.82,4.82,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,silent_error_rate,0.22,0.22,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,pedagogical_score_mean,4.64,4.64,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed211_20260428_222918,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,0.0,accuracy_mean,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,0.0,pedagogical_score_mean,4.78,4.78,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,0.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,1.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,1.0,pedagogical_score_mean,4.92,4.92,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,1.0,silent_error_rate,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,2.0,accuracy_mean,0.4,0.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,2.0,pedagogical_score_mean,4.7,4.7,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,dbr_medium,2.0,silent_error_rate,0.22,0.22,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,4.82,4.82,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,4.3,4.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,2.0,sample_count,48.0,48.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.3125,0.3125,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,5.041666666666667,5.041666666666667,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.2708333333333333,0.2708333333333333,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,sample_count,48.0,48.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,accuracy_mean,0.4791666666666667,0.4791666666666667,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,pedagogical_score_mean,5.020833333333333,5.020833333333333,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,silent_error_rate,0.1666666666666666,0.16666666666666666,5.551115123125783e-17,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,accuracy_mean,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,pedagogical_score_mean,4.56,4.56,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,accuracy_mean,0.38,0.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,pedagogical_score_mean,4.86,4.86,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed212_20260428_230709,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,silent_error_rate,0.34,0.34,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,0.0,accuracy_mean,0.48,0.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,0.0,pedagogical_score_mean,5.4,5.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,0.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,1.0,accuracy_mean,0.48,0.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,1.0,pedagogical_score_mean,5.2,5.2,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,1.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,2.0,accuracy_mean,0.58,0.58,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,2.0,pedagogical_score_mean,5.42,5.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,dbr_medium,2.0,silent_error_rate,0.18,0.18,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.48,0.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,4.42,4.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,5.48,5.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,4.48,4.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,pedagogical_score_mean,4.64,4.64,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,silent_error_rate,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,pedagogical_score_mean,5.08,5.08,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,accuracy_mean,0.48,0.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,pedagogical_score_mean,5.02,5.02,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\dbr_confirmatory_seed213_20260430_115105,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
