model_name,branch,generation,seed_count,run_count,evaluation_mode,accuracy_mean_mean,accuracy_mean_std,accuracy_mean_ci_low,accuracy_mean_ci_high,pedagogical_score_mean_mean,pedagogical_score_mean_std,pedagogical_score_mean_ci_low,pedagogical_score_mean_ci_high,silent_error_rate_mean,silent_error_rate_std,silent_error_rate_ci_low,silent_error_rate_ci_high,parse_failure_pred_rate_mean,parse_failure_pred_rate_std,parse_failure_pred_rate_ci_low,parse_failure_pred_rate_ci_high
qwen2.5:0.5b,anchor_10,0,3,3,inference_recycling_only,0.4053639846743295,0.07485691934664204,0.3333333333333333,0.4827586206896552,4.982758620689655,0.6293972017948312,4.266666666666667,5.448275862068965,0.26781609195402295,0.15087274182279856,0.1034482758620689,0.4000000000000001,0.022222222222222223,0.03849001794597505,0.0,0.06666666666666667
qwen2.5:0.5b,anchor_10,1,3,3,inference_recycling_only,0.41111111111111115,0.1387777332977422,0.3,0.5666666666666667,5.077777777777778,1.1615761960625999,3.8333333333333335,6.133333333333334,0.25555555555555554,0.13471506281091272,0.1333333333333333,0.4000000000000001,0.03333333333333333,0.05773502691896258,0.0,0.10000000000000002
qwen2.5:0.5b,anchor_10,2,3,3,inference_recycling_only,0.37777777777777777,0.10183501544346316,0.2666666666666666,0.4666666666666666,4.633333333333333,0.26457513110645914,4.333333333333333,4.833333333333333,0.2555555555555555,0.11706281947614151,0.1333333333333333,0.36666666666666653,0.011111111111111112,0.019245008972987525,0.0,0.03333333333333333
qwen2.5:0.5b,anchor_20,0,3,3,inference_recycling_only,0.39999999999999997,0.11547005383792516,0.3333333333333333,0.5333333333333333,4.977777777777778,0.8180826726311098,4.033333333333333,5.466666666666666,0.27777777777777773,0.06938886664887108,0.20000000000000004,0.3333333333333333,0.044444444444444446,0.019245008972987525,0.03333333333333333,0.06666666666666667
qwen2.5:0.5b,anchor_20,1,3,3,inference_recycling_only,0.37777777777777777,0.03849001794597508,0.3333333333333333,0.4000000000000001,4.8,0.18559214542766722,4.633333333333334,5.0,0.2888888888888888,0.03849001794597508,0.2666666666666666,0.3333333333333333,0.011111111111111112,0.019245008972987525,0.0,0.03333333333333333
qwen2.5:0.5b,anchor_20,2,3,3,inference_recycling_only,0.37777777777777777,0.10183501544346316,0.2666666666666666,0.4666666666666666,5.022222222222222,0.5315943872846973,4.666666666666667,5.633333333333334,0.27777777777777773,0.050917507721731564,0.2333333333333333,0.3333333333333333,0.022222222222222223,0.019245008972987525,0.0,0.03333333333333333
qwen2.5:0.5b,pure_recycling,0,3,3,inference_recycling_only,0.4222222222222222,0.03849001794597504,0.4000000000000001,0.4666666666666666,4.855555555555555,0.9197423149588835,4.166666666666667,5.900000000000001,0.3222222222222222,0.11706281947614151,0.20000000000000004,0.4333333333333333,0.011111111111111112,0.019245008972987525,0.0,0.03333333333333333
qwen2.5:0.5b,pure_recycling,1,3,3,inference_recycling_only,0.5333333333333333,0.1,0.4333333333333333,0.6333333333333333,5.466666666666666,0.4702245326555296,4.966666666666667,5.900000000000001,0.22222222222222218,0.0693888666488711,0.1666666666666666,0.3,0.011111111111111112,0.019245008972987525,0.0,0.03333333333333333
qwen2.5:0.5b,pure_recycling,2,3,3,inference_recycling_only,0.4777777777777778,0.03849001794597508,0.4333333333333333,0.5,5.577777777777778,0.3006166501881928,5.266666666666667,5.866666666666666,0.16666666666666666,0.05773502691896258,0.10000000000000002,0.20000000000000004,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667
