run_id,run_dir,seed,model_name,generation,pure_count,dbr_count,matched_count,accuracy_pure_agg,accuracy_dbr_agg,pedagogy_pure_agg,pedagogy_dbr_agg,silent_pure_agg,silent_dbr_agg,accuracy_pure_matched,accuracy_dbr_matched,pedagogy_pure_matched,pedagogy_dbr_matched,silent_pure_matched,silent_dbr_matched,delta_accuracy_agg_dbr_minus_pure,delta_accuracy_matched_dbr_minus_pure,delta_pedagogy_agg_dbr_minus_pure,delta_pedagogy_matched_dbr_minus_pure,delta_silent_agg_dbr_minus_pure,delta_silent_matched_dbr_minus_pure,evaluation_mode
dbr_only_confirmatory_seed223_20260430_160138,outputs\runs\dbr_only_confirmatory_seed223_20260430_160138,223,qwen2.5:0.5b,2,100,100,100,0.46,0.48,5.15,5.06,0.19,0.27,0.46,0.48,5.15,5.06,0.19,0.27,0.019999999999999962,0.019999999999999962,-0.09000000000000075,-0.09000000000000075,0.08000000000000002,0.08000000000000002,inference_recycling_only
