run_id,seed,model_name,generation,comparison,anchor_branch,evaluation_mode,delta_accuracy_mean,delta_pedagogical_score_mean,delta_silent_error_rate,delta_parse_failure_pred_rate
dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,0,dbr_medium_minus_pure_recycling,dbr_medium,inference_recycling_only,0.06,-0.10000000000000053,-0.08000000000000002,0.009999999999999998
dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,1,dbr_medium_minus_pure_recycling,dbr_medium,inference_recycling_only,-0.03999999999999998,-0.5700000000000003,0.03,0.02
dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,2,dbr_medium_minus_pure_recycling,dbr_medium,inference_recycling_only,0.06999999999999995,0.5300000000000002,-0.010000000000000009,0.03
