run_id,run_dir,seed,model_name,branch,generation,sample_count,accuracy_mean,pedagogical_score_mean,silent_error_rate,parse_failure_pred_count,sample_count_from_accuracy,parse_failure_pred_rate,accuracy_source,evaluation_mode
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,dbr_medium,0.0,100,0.43,4.72,0.18,3,100,0.03,raw_summary,inference_recycling_only
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,dbr_medium,1.0,100,0.45,5.05,0.26,4,100,0.04,raw_summary,inference_recycling_only
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,dbr_medium,2.0,100,0.47,4.98,0.26,3,100,0.03,raw_summary,inference_recycling_only
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,pure_recycling,0.0,100,0.37,4.82,0.26,2,100,0.02,raw_summary,inference_recycling_only
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,pure_recycling,1.0,100,0.49,5.62,0.23,2,100,0.02,raw_summary,inference_recycling_only
dbr_only_confirmatory_seed221_20260430_144427,outputs\runs\dbr_only_confirmatory_seed221_20260430_144427,221,qwen2.5:0.5b,pure_recycling,2.0,100,0.4,4.45,0.27,0,100,0.0,raw_summary,inference_recycling_only
