model_name,branch,generation,seed_count,run_count,evaluation_mode,accuracy_mean_mean,accuracy_mean_std,accuracy_mean_ci_low,accuracy_mean_ci_high,pedagogical_score_mean_mean,pedagogical_score_mean_std,pedagogical_score_mean_ci_low,pedagogical_score_mean_ci_high,silent_error_rate_mean,silent_error_rate_std,silent_error_rate_ci_low,silent_error_rate_ci_high,parse_failure_pred_rate_mean,parse_failure_pred_rate_std,parse_failure_pred_rate_ci_low,parse_failure_pred_rate_ci_high
qwen2.5:0.5b,dbr_medium,0,1,1,inference_recycling_only,0.43,0.0,0.43,0.43,4.72,0.0,4.72,4.72,0.18,0.0,0.18,0.18,0.03,0.0,0.03,0.03
qwen2.5:0.5b,dbr_medium,1,1,1,inference_recycling_only,0.45,0.0,0.45,0.45,5.05,0.0,5.05,5.05,0.26,0.0,0.26,0.26,0.04,0.0,0.04,0.04
qwen2.5:0.5b,dbr_medium,2,1,1,inference_recycling_only,0.47,0.0,0.47,0.47,4.98,0.0,4.98,4.98,0.26,0.0,0.26,0.26,0.03,0.0,0.03,0.03
qwen2.5:0.5b,pure_recycling,0,1,1,inference_recycling_only,0.37,0.0,0.37,0.37,4.82,0.0,4.82,4.82,0.26,0.0,0.26,0.26,0.02,0.0,0.02,0.02
qwen2.5:0.5b,pure_recycling,1,1,1,inference_recycling_only,0.49,0.0,0.49,0.49,5.62,0.0,5.62,5.62,0.23,0.0,0.23,0.23,0.02,0.0,0.02,0.02
qwen2.5:0.5b,pure_recycling,2,1,1,inference_recycling_only,0.4,0.0,0.4,0.4,4.45,0.0,4.45,4.45,0.27,0.0,0.27,0.27,0.0,0.0,0.0,0.0
