run_id,run_dir,seed,model_name,generation,pure_count,dbr_count,matched_count,accuracy_pure_agg,accuracy_dbr_agg,pedagogy_pure_agg,pedagogy_dbr_agg,silent_pure_agg,silent_dbr_agg,accuracy_pure_matched,accuracy_dbr_matched,pedagogy_pure_matched,pedagogy_dbr_matched,silent_pure_matched,silent_dbr_matched,delta_accuracy_agg_dbr_minus_pure,delta_accuracy_matched_dbr_minus_pure,delta_pedagogy_agg_dbr_minus_pure,delta_pedagogy_matched_dbr_minus_pure,delta_silent_agg_dbr_minus_pure,delta_silent_matched_dbr_minus_pure,evaluation_mode
dbr_confirmatory_seed213_20260430_115105,outputs\runs\dbr_confirmatory_seed213_20260430_115105,213,qwen2.5:0.5b,2,50,50,50,0.42,0.58,4.48,5.42,0.3,0.18,0.42,0.58,4.48,5.42,0.3,0.18,0.15999999999999998,0.15999999999999998,0.9399999999999995,0.9399999999999995,-0.12,-0.12,inference_recycling_only
