run_dir,model_name,branch,generation,metric,summary_value,recomputed_value,abs_diff,status,tolerance
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,1.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,1.0,pedagogical_score_mean,4.46,4.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,1.0,silent_error_rate,0.22,0.22,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,2.0,accuracy_mean,0.54,0.54,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,2.0,pedagogical_score_mean,4.7,4.7,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed91_20260427_094105,qwen2.5:0.5b,pvf_medium,2.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,0.0,accuracy_mean,0.38,0.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,0.0,pedagogical_score_mean,4.78,4.78,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,0.0,silent_error_rate,0.2,0.2,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,1.0,accuracy_mean,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,1.0,pedagogical_score_mean,4.56,4.56,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,1.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,2.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,2.0,pedagogical_score_mean,4.34,4.34,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,anchor_20_append,2.0,silent_error_rate,0.2,0.2,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.52,0.52,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,5.96,5.96,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.4,0.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,5.22,5.22,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,5.38,5.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,0.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,0.0,pedagogical_score_mean,5.0,5.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,0.0,silent_error_rate,0.34,0.34,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,1.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,1.0,pedagogical_score_mean,4.8,4.8,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,1.0,silent_error_rate,0.18,0.18,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,2.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,2.0,pedagogical_score_mean,4.98,4.98,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed92_20260427_100222,qwen2.5:0.5b,pvf_medium,2.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,0.0,accuracy_mean,0.4,0.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,0.0,pedagogical_score_mean,5.18,5.18,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,0.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,1.0,accuracy_mean,0.5,0.5,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,1.0,pedagogical_score_mean,5.34,5.34,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,1.0,silent_error_rate,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,2.0,accuracy_mean,0.5,0.5,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,2.0,pedagogical_score_mean,5.44,5.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,anchor_20_append,2.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.4,0.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,4.82,4.82,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,5.6,5.6,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.18,0.18,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,2.0,sample_count,47.0,47.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.5531914893617021,0.5531914893617021,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,4.9361702127659575,4.9361702127659575,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.3829787234042553,0.3829787234042553,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,0.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,0.0,pedagogical_score_mean,5.46,5.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,0.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,1.0,accuracy_mean,0.48,0.48,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,1.0,pedagogical_score_mean,4.74,4.74,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,1.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,2.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,2.0,pedagogical_score_mean,4.38,4.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\pvf_confirmatory_seed93_20260427_102402,qwen2.5:0.5b,pvf_medium,2.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,4.32,4.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,4.34,4.34,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.22,0.22,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.38,0.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,4.68,4.68,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,0.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,0.0,pedagogical_score_mean,4.72,4.72,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,0.0,silent_error_rate,0.3,0.3,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,1.0,accuracy_mean,0.4,0.4,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,1.0,pedagogical_score_mean,4.38,4.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,1.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,2.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,2.0,pedagogical_score_mean,4.58,4.58,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_medium,2.0,silent_error_rate,0.24,0.24,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,accuracy_mean,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,pedagogical_score_mean,3.66,3.66,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,accuracy_mean,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,pedagogical_score_mean,4.82,4.82,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,1.0,silent_error_rate,0.32,0.32,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,pedagogical_score_mean,4.5,4.5,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed141_20260427_223238,qwen2.5:0.5b,soft_pvf_noisy_keep,2.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,0.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,0.0,pedagogical_score_mean,4.9,4.9,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,0.0,silent_error_rate,0.18,0.18,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,1.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,1.0,pedagogical_score_mean,5.04,5.04,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,1.0,silent_error_rate,0.36,0.36,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,2.0,accuracy_mean,0.38,0.38,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,2.0,pedagogical_score_mean,4.78,4.78,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,pure_recycling,2.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,0.0,accuracy_mean,0.44,0.44,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,0.0,pedagogical_score_mean,4.54,4.54,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,0.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,1.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,1.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,1.0,pedagogical_score_mean,4.94,4.94,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,1.0,silent_error_rate,0.26,0.26,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,2.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,2.0,accuracy_mean,0.46,0.46,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,2.0,pedagogical_score_mean,4.2,4.2,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_medium,2.0,silent_error_rate,0.28,0.28,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,sample_count,50.0,50.0,0.0,ok,1e-06
C:\Users\kiris\Documents\New project\outputs\runs\soft_pvf_confirmatory_seed142_20260427_225409,qwen2.5:0.5b,soft_pvf_noisy_keep,0.0,accuracy_mean,0.42,0.42,0.0,ok,1e-06
